cID_DI,BP,RI,sense,DVG_type,length_dvg,mean_read_counts,std_read_counts,mean_rpht,std_rpht,read_counts_virema,pBP_virema,pRI_virema,rpht_virema,read_counts_ditector,pBP_ditector,pRI_ditector,rpht_ditector,SampleID,Segment
-+_676_277,676,277,-+,3cb/sb,743,4.0,3.0,9.063531479932532,6.695490560185438,7,0.0006778348019754,0.0005246196507532,15.75902204011797,1,9.480470231323472e-05,0.0005233644859813,2.3680409197470933,10009,NS
-+_706_175,706,175,-+,3cb/sb,815,1.5,0.5,3.493685351184091,1.2423964883100955,1,0.0001178967224711,8.758868354208637e-05,2.251288862873995,2,0.0002150537634408,8.462384700008462e-05,4.736081839494187,10009,NS
-+_725_23,725,23,-+,3cb/sb,948,2.0,0.0,4.619329782621088,0.1167520568730982,2,0.0002510985561833,0.0004660918200885,4.50257772574799,2,0.0002405580947798,0.0003937007874015,4.736081839494187,10009,NS
++_108_2063,108,2063,++,Deletion_forward,229,4.0,0.0,36.99900552259973,1.7194147658525054,4,0.0027662517289073,0.0020757654385054,38.71842028845224,4,0.0024906600249066,0.0019047619047619,35.279590756747226,10009,PA
++_112_116,112,116,++,Deletion_forward,2180,119.0,117.0,1151.0132961985275,1133.3735008201538,236,0.1658468025298664,0.1783824640967498,2284.3867970186816,2,0.001556420233463,0.1679715302491103,17.639795378373613,10009,PA
++_112_2054,112,2054,++,Deletion_forward,242,1.0,0.0,9.249751380649933,0.4298536914631263,1,0.0007027406886858,0.0005321979776476,9.67960507211306,1,0.0007782101167315,0.0005055611729019,8.819897689186806,10009,PA
++_114_1432,114,1432,++,Deletion_forward,866,1.0,0.0,9.249751380649933,0.4298536914631263,1,0.0008710801393728,0.0011641443538998,9.67960507211306,1,0.0007806401249024,0.0011560693641618,8.819897689186806,10009,PA
++_114_2027,114,2027,++,Deletion_forward,271,2.5,0.5,23.339305297356397,5.6995099189827805,3,0.0026132404181184,0.0015007503751875,29.038815216339174,2,0.0015612802498048,0.0014354066985645,17.639795378373613,10009,PA
++_115_1929,115,1929,++,Deletion_forward,370,40.5,17.5,382.1373705169269,179.2797236656304,58,0.0492778249787595,0.0275534441805225,561.4170941825573,23,0.0148771021992238,0.0275011853959222,202.8576468512965,10009,PA
++_115_2025,115,2025,++,Deletion_forward,274,9.5,2.5,88.94727234483217,27.207988520524527,12,0.0101954120645709,0.0059970014992503,116.1552608653567,7,0.0045278137128072,0.0057170080990948,61.73928382430764,10009,PA
++_116_158,116,158,++,Deletion_forward,2142,3.5,1.5,33.01891036946945,15.379114991095836,5,0.0037792894935752,0.0034746351633078,48.398025360565285,2,0.0014234875444839,0.0033783783783783,17.639795378373613,10009,PA
++_116_1923,116,1923,++,Deletion_forward,377,35.5,3.5,329.8706619331936,47.63393587921573,39,0.0294784580498866,0.0198675496688741,377.50459781240926,32,0.0227758007117437,0.0196969696969696,282.2367260539778,10009,PA
++_116_2061,116,2061,++,Deletion_forward,239,4.5,1.5,42.26866175011938,15.808968682558966,6,0.0045351473922902,0.0031712473572938,58.07763043267835,3,0.0021352313167259,0.0029585798816568,26.459693067560416,10009,PA
++_117_143,117,143,++,Deletion_forward,2158,63.0,15.0,576.2865316089988,111.66548814757203,48,0.0382165605095541,0.034833091436865,464.6210434614268,78,0.0594965675057208,0.0332409972299169,687.9520197565708,10009,PA
++_121_1924,121,1924,++,Deletion_forward,381,1.0,0.0,9.249751380649933,0.4298536914631263,1,0.0008445945945945,0.0005037783375314,9.67960507211306,1,0.0007763975155279,0.0004995004995004,8.819897689186806,10009,PA
++_123_1845,123,1845,++,Deletion_forward,462,5.5,3.5,52.37812051369556,34.73832513532196,9,0.0072347266881028,0.0048465266558966,87.11644564901752,2,0.0014858841010401,0.0048543689320388,17.639795378373613,10009,PA
++_133_2025,133,2025,++,Deletion_forward,292,3.0,1.0,28.179107833412925,10.539312455039312,4,0.0030816640986132,0.0019990004997501,38.71842028845224,2,0.0014285714285714,0.0019056693663649,17.639795378373613,10009,PA
++_135_2031,135,2031,++,Deletion_forward,288,7.0,1.0,65.17811335601266,12.25872722089182,8,0.0062451209992193,0.0040485829959514,77.43684057690447,6,0.0042857142857142,0.0038740920096852,52.91938613512083,10009,PA
++_138_2108,138,2108,++,Deletion_forward,214,22.5,1.5,207.4746255274288,4.202919013054554,21,0.0163934426229508,0.0131168019987507,203.27170651437424,24,0.0174418604651162,0.0119182746878547,211.67754454048327,10009,PA
++_139_1932,139,1932,++,Deletion_forward,391,5.0,1.0,45.81890321178653,7.100482923334297,4,0.0031821797931583,0.0019020446980504,38.71842028845224,6,0.0045454545454545,0.0018984337921214,52.91938613512083,10009,PA
++_142_1967,142,1967,++,Deletion_forward,359,5.0,0.0,46.24875690324966,2.149268457315628,5,0.0037537537537537,0.0021579628830384,48.398025360565285,5,0.0034340659340659,0.0021105951878429,44.09948844593403,10009,PA
++_166_184,166,184,++,Deletion_forward,2166,10.5,6.5,99.91643849133462,64.63684773458738,17,0.0115254237288135,0.010807374443738,164.553286225922,4,0.0026845637583892,0.0105393676379417,35.279590756747226,10009,PA
++_167_1912,167,1912,++,Deletion_forward,439,4.0,3.0,38.2885665969891,29.468668907802297,7,0.0047043010752688,0.0036919831223628,67.7572355047914,1,0.0006574621959237,0.0036610878661087,8.819897689186806,10009,PA
++_1795_1856,1795,1856,++,Deletion_forward,2123,3.5,1.5,31.729349295080077,12.370139150853957,2,0.0019230769230769,0.0010454783063251,19.35921014422612,5,0.0047892720306513,0.0010405827263267,44.09948844593403,10009,PA
++_1838_1902,1838,1902,++,Deletion_forward,2120,4.0,2.0,37.85871290552598,20.218917527152367,6,0.0045454545454545,0.0032258064516129,58.07763043267835,2,0.00150489089541,0.0032034169781099,17.639795378373613,10009,PA
++_188_1926,188,1926,++,Deletion_forward,446,6.0,2.0,56.35821566682585,21.078624910078624,8,0.0054719562243502,0.0040363269424823,77.43684057690447,4,0.0026143790849673,0.0040221216691804,35.279590756747226,10009,PA
++_201_1905,201,1905,++,Deletion_forward,480,4.5,0.5,41.40895436719313,2.690534078740896,4,0.0027816411682892,0.0021574973031283,38.71842028845224,5,0.0033025099075297,0.0021447721179624,44.09948844593403,10009,PA
++_211_1922,211,1922,++,Deletion_forward,473,4.0,1.0,37.42885921406285,10.969166146502436,5,0.0043630017452006,0.0025906735751295,48.398025360565285,3,0.0019841269841269,0.0025303643724696,26.459693067560416,10009,PA
++_211_1929,211,1929,++,Deletion_forward,466,5.0,1.0,46.67861059471279,11.39901983796556,6,0.0052356020942408,0.0028503562945368,58.07763043267835,4,0.0026455026455026,0.0028449502133712,35.279590756747226,10009,PA
++_222_1914,222,1914,++,Deletion_forward,492,4.0,1.0,37.42885921406285,10.969166146502436,5,0.0033806626098715,0.0026150627615062,48.398025360565285,3,0.0019880715705765,0.0025960539979231,26.459693067560416,10009,PA
++_238_1937,238,1937,++,Deletion_forward,485,14.0,8.0,132.93534886080403,80.01596272568322,22,0.0152777777777777,0.0097302078726227,212.9513115864873,6,0.0040677966101694,0.009700176366843,52.91938613512083,10009,PA
++_246_1486,246,1486,++,Deletion_forward,944,2.0,0.0,18.499502761299865,0.8597073829262527,2,0.0014513788098693,0.002219755826859,19.35921014422612,2,0.0014419610670511,0.0022099447513812,17.639795378373613,10009,PA
++_270_1870,270,1870,++,Deletion_forward,584,1.0,0.0,9.249751380649933,0.4298536914631263,1,0.0007662835249042,0.0005151983513652,9.67960507211306,1,0.0007374631268436,0.0005133470225872,8.819897689186806,10009,PA
++_271_1821,271,1821,++,Deletion_forward,634,2.5,0.5,22.909451605893267,3.5502414616671487,2,0.0017953321364452,0.0018832391713747,19.35921014422612,3,0.003452243958573,0.0018691588785046,26.459693067560416,10009,PA
++_271_1845,271,1845,++,Deletion_forward,610,1.0,0.0,9.249751380649933,0.4298536914631263,1,0.0008976660682226,0.0005385029617662,9.67960507211306,1,0.001150747986191,0.000539374325782,8.819897689186806,10009,PA
++_274_282,274,282,++,Deletion_forward,2176,158.0,54.0,1484.672817481698,567.4034578062702,212,0.2132796780684104,0.2107355864811133,2052.076275287968,104,0.1245508982035928,0.1992481203007518,917.2693596754276,10009,PA
++_276_1829,276,1829,++,Deletion_forward,631,81.5,3.5,755.3592254430904,67.40720568651955,85,0.126865671641791,0.0646879756468797,822.7664311296099,78,0.1018276762402088,0.0640060240963855,687.9520197565708,10009,PA
++_276_1847,276,1847,++,Deletion_forward,613,2.5,1.5,23.76915898881952,14.949261299632717,4,0.0059701492537313,0.0021378941742383,38.71842028845224,1,0.0013054830287206,0.0021459227467811,8.819897689186806,10009,PA
++_280_1838,280,1838,++,Deletion_forward,626,7.5,3.5,70.87762327499544,35.59803251824821,11,0.0139064475347661,0.0083333333333333,106.47565579324365,4,0.0037243947858473,0.0082768999247554,35.279590756747226,10009,PA
++_285_1791,285,1791,++,Deletion_forward,678,3.5,1.5,31.729349295080077,12.370139150853957,2,0.0019860973187686,0.0019083969465648,19.35921014422612,5,0.0047036688617121,0.0018957345971563,44.09948844593403,10009,PA
++_330_1722,330,1722,++,Deletion_forward,792,6.5,3.5,61.62787189434549,35.16817882678508,10,0.0095238095238095,0.010183299389002,96.79605072113056,3,0.0027958993476234,0.0101522842639593,26.459693067560416,10009,PA
++_332_1673,332,1673,++,Deletion_forward,843,2.5,0.5,23.339305297356397,5.6995099189827805,3,0.002909796314258,0.0034207525655644,29.038815216339174,2,0.0019102196752626,0.0034168564920273,17.639795378373613,10009,PA
++_332_1858,332,1858,++,Deletion_forward,658,14.0,2.0,128.6368119461728,12.481551080816104,12,0.011639185257032,0.0061791967044284,116.1552608653567,16,0.0152817574021012,0.0062047569803516,141.1183630269889,10009,PA
++_333_1859,333,1859,++,Deletion_forward,658,1.0,0.0,9.249751380649933,0.4298536914631263,1,0.0009910802775024,0.0005149330587023,9.67960507211306,1,0.0009920634920634,0.0005170630816959,8.819897689186806,10009,PA
++_336_1842,336,1842,++,Deletion_forward,678,136.5,81.5,1297.6241393129603,812.5297664076861,218,0.2883597883597883,0.1193866374589266,2110.1539057206464,55,0.0547263681592039,0.1195175438596491,485.0943729052743,10009,PA
++_347_1722,347,1722,++,Deletion_forward,809,2.5,0.5,22.909451605893267,3.5502414616671487,2,0.0039525691699604,0.0020366598778004,19.35921014422612,3,0.005893909626719,0.0020304568527918,26.459693067560416,10009,PA
++_354_2063,354,2063,++,Deletion_forward,475,2.0,0.0,18.499502761299865,0.8597073829262527,2,0.0042194092827004,0.0010378827192527,19.35921014422612,2,0.0041580041580041,0.0009523809523809,17.639795378373613,10009,PA
++_36_45,36,45,++,Deletion_forward,2175,29.0,28.0,280.2786933998156,271.45879571062875,57,0.0549132947976878,0.0529739776951672,551.7374891104444,1,0.000796178343949,0.0445660672400312,8.819897689186806,10009,PA
++_381_1583,381,1583,++,Deletion_forward,982,1.5,0.5,14.089553916706462,5.269656227519656,2,0.0046082949308755,0.0021119324181626,19.35921014422612,1,0.0022988505747126,0.0021030494216614,8.819897689186806,10009,PA
++_390_1715,390,1715,++,Deletion_forward,859,3.5,0.5,32.58905667800633,6.12936361044591,4,0.0088105726872246,0.0040899795501022,38.71842028845224,3,0.0065502183406113,0.0040691759918616,26.459693067560416,10009,PA
++_416_453,416,453,++,Deletion_forward,2147,3.0,1.0,28.179107833412925,10.539312455039312,4,0.009367681498829,0.0098039215686274,38.71842028845224,2,0.0047058823529411,0.0098039215686274,17.639795378373613,10009,PA
++_438_1517,438,1517,++,Deletion_forward,1105,3.5,0.5,32.1592029865432,3.120387770204026,3,0.0073891625615763,0.0032188841201716,29.038815216339174,4,0.0097799511002444,0.0032154340836012,35.279590756747226,10009,PA
++_440_1584,440,1584,++,Deletion_forward,1040,1.0,0.0,9.249751380649933,0.4298536914631263,1,0.0024570024570024,0.0010615711252653,9.67960507211306,1,0.0024630541871921,0.001058201058201,8.819897689186806,10009,PA
++_467_1708,467,1708,++,Deletion_forward,943,4.0,0.0,36.99900552259973,1.7194147658525054,4,0.009685230024213,0.0041067761806981,38.71842028845224,4,0.0095465393794749,0.0040858018386108,35.279590756747226,10009,PA
++_494_1707,494,1707,++,Deletion_forward,971,3.0,1.0,28.179107833412925,10.539312455039312,4,0.010126582278481,0.0041109969167523,38.71842028845224,2,0.0049504950495049,0.0040733197556008,17.639795378373613,10009,PA
++_608_1794,608,1794,++,Deletion_forward,998,2.5,1.5,22.479597914430144,12.799992842317083,1,0.0023529411764705,0.0009551098376313,9.67960507211306,4,0.0093023255813953,0.0009523809523809,35.279590756747226,10009,PA
++_60_2051,60,2051,++,Deletion_forward,193,2.5,0.5,23.339305297356397,5.6995099189827805,3,0.0025466893039049,0.0015932023366967,29.038815216339174,2,0.0014577259475218,0.0015189873417721,17.639795378373613,10009,PA
++_61_2062,61,2062,++,Deletion_forward,183,10.5,2.5,98.1970237254821,27.63784221198765,13,0.0104923325262308,0.006595636732623,125.83486593746974,8,0.0057929036929761,0.0060662622491833,70.55918151349445,10009,PA
++_61_73,61,73,++,Deletion_forward,2172,3.5,1.5,33.01891036946945,15.379114991095836,5,0.0040355125100887,0.003382949932341,48.398025360565285,2,0.001448225923244,0.0030248033877797,17.639795378373613,10009,PA
++_63_2027,63,2027,++,Deletion_forward,220,2.0,0.0,18.499502761299865,0.8597073829262527,2,0.001710863986313,0.001000500250125,19.35921014422612,2,0.0014814814814814,0.000956937799043,17.639795378373613,10009,PA
++_696_735,696,735,++,Deletion_forward,2145,1.5,0.5,14.089553916706462,5.269656227519656,2,0.0037037037037037,0.0035335689045936,19.35921014422612,1,0.0018450184501845,0.0035087719298245,8.819897689186806,10009,PA
++_74_1953,74,1953,++,Deletion_forward,305,29.5,0.5,272.65273888344143,8.05580820783723,29,0.0194369973190348,0.0122311261071277,280.70854709127866,30,0.017996400719856,0.0119785212722015,264.5969306756042,10009,PA
++_78_2062,78,2062,++,Deletion_forward,200,1.5,0.5,13.659700225243336,3.980095153130277,1,0.0006863417982155,0.0005073566717402,9.67960507211306,2,0.0012414649286157,0.0004666355576294,17.639795378373613,10009,PA
++_80_1926,80,1926,++,Deletion_forward,338,1.5,0.5,14.089553916706462,5.269656227519656,2,0.001360544217687,0.0010090817356205,19.35921014422612,1,0.0006172839506172,0.0010055304172951,8.819897689186806,10009,PA
++_86_120,86,120,++,Deletion_forward,2150,1.0,0.0,9.249751380649933,0.4298536914631263,1,0.0006761325219743,0.0008410428931875,9.67960507211306,1,0.0006161429451632,0.0007722007722007,8.819897689186806,10009,PA
++_87_2026,87,2026,++,Deletion_forward,245,3.0,1.0,28.179107833412925,10.539312455039312,4,0.0027008777852802,0.0019940179461615,38.71842028845224,2,0.001233045622688,0.0019047619047619,17.639795378373613,10009,PA
++_94_2033,94,2033,++,Deletion_forward,245,1.0,0.0,9.249751380649933,0.4298536914631263,1,0.0006775067750677,0.0005094243504839,9.67960507211306,1,0.0006191950464396,0.0004878048780487,8.819897689186806,10009,PA
++_99_1993,99,1993,++,Deletion_forward,290,2.0,0.0,18.499502761299865,0.8597073829262527,2,0.0013764624913971,0.0009086778736937,19.35921014422612,2,0.0012484394506866,0.0008764241893076,17.639795378373613,10009,PA
+-_1564_468,1564,468,+-,5cb/sb,2032,1.0,0.0,9.249751380649933,0.4298536914631263,1,0.0010649627263045,0.0024449877750611,9.67960507211306,1,0.0010604453870625,0.0024330900243309,8.819897689186806,10009,PA
+-_475_1557,475,1557,+-,5cb/sb,2032,1.0,0.0,9.249751380649933,0.4298536914631263,1,0.0024630541871921,0.0010482180293501,9.67960507211306,1,0.0024390243902439,0.0010405827263267,8.819897689186806,10009,PA
-+_1141_1812,1141,1812,-+,3cb/sb,1415,1.0,0.0,9.249751380649933,0.4298536914631263,1,0.0013513513513513,0.0009469696969696,9.67960507211306,1,0.0013440860215053,0.0009460737937559,8.819897689186806,10009,PA
-+_1264_1305,1264,1305,-+,3cb/sb,1799,1.0,0.0,9.249751380649933,0.4298536914631263,1,0.0013157894736842,0.0013315579227696,9.67960507211306,1,0.0013071895424836,0.0013280212483399,8.819897689186806,10009,PA
-+_1325_853,1325,853,-+,3cb/sb,2190,2.5,0.5,22.909451605893267,3.5502414616671487,2,0.0026702269692923,0.0037105751391465,19.35921014422612,3,0.0039577836411609,0.0036968576709796,26.459693067560416,10009,PA
-+_1354_1434,1354,1434,-+,3cb/sb,1580,2.5,0.5,22.909451605893267,3.5502414616671487,2,0.0025477707006369,0.0023228803716608,19.35921014422612,3,0.0038119440914866,0.0023174971031286,26.459693067560416,10009,PA
-+_1567_1069,1567,1069,-+,3cb/sb,1732,1.5,0.5,13.659700225243336,3.980095153130277,1,0.001063829787234,0.0015267175572519,9.67960507211306,2,0.0021231422505307,0.0015267175572519,17.639795378373613,10009,PA
-+_1569_1067,1569,1067,-+,3cb/sb,1732,2.0,1.0,18.069649069836736,8.390043997723678,1,0.0010593220338983,0.0015527950310559,9.67960507211306,3,0.0031678986272439,0.0015455950540958,26.459693067560416,10009,PA
-+_775_1138,775,1138,-+,3cb/sb,2455,1.0,0.0,9.249751380649933,0.4298536914631263,1,0.0018348623853211,0.0013642564802182,9.67960507211306,1,0.0018115942028985,0.0013568521031207,8.819897689186806,10009,PA
-+_782_836,782,836,-+,3cb/sb,2750,3.5,0.5,32.1592029865432,3.120387770204026,3,0.0055555555555555,0.0055658627087198,29.038815216339174,4,0.007380073800738,0.0055555555555555,35.279590756747226,10009,PA
-+_792_1116,792,1116,-+,3cb/sb,2460,1.5,0.5,13.659700225243336,3.980095153130277,1,0.0017361111111111,0.0013927576601671,9.67960507211306,2,0.003454231433506,0.0013831258644536,17.639795378373613,10009,PA
++_102_2067,102,2067,++,Deletion_forward,321,4.5,0.5,20.99288024133537,6.228374114065326,5,0.0007571168988491,0.0006299609424215,27.221254355400696,4,0.0005503577325261,0.0006181233774261,14.764506127270044,10009,PB1
++_112_2056,112,2056,++,Deletion_forward,342,1.0,0.0,4.567688701448825,0.876562169631314,1,0.0001339584728734,0.0001277628721093,5.444250871080139,1,0.0001231375446373,0.0001257071024512,3.691126531817511,10009,PB1
++_113_147,113,147,++,Deletion_forward,2252,2.0,1.0,10.011939572528965,6.320813040711454,3,0.0004103967168262,0.0003587658454915,16.33275261324042,1,0.0001234567901234,0.0003408316291751,3.691126531817511,10009,PB1
++_113_2067,113,2067,++,Deletion_forward,332,7.5,0.5,34.69594634568185,8.858060622959268,8,0.00109439124487,0.0010079375078745,43.55400696864111,7,0.0008641975308641,0.0009889974038818,25.83788572272257,10009,PB1
++_113_2105,113,2105,++,Deletion_forward,294,157.5,0.5,718.9726893933743,135.77469736620753,157,0.0214774281805745,0.0200664621676891,854.7473867595818,158,0.0195061728395061,0.0195541163283098,583.1979920271667,10009,PB1
++_113_2108,113,2108,++,Deletion_forward,291,3.0,1.0,12.82650393471516,1.9380021925548832,2,0.0002735978112175,0.0002538393197106,10.888501742160278,4,0.0004938271604938,0.0002467612584824,14.764506127270044,10009,PB1
++_114_117,114,117,++,Deletion_forward,2283,1.0,0.0,4.567688701448825,0.876562169631314,1,0.0001378929950358,0.0001309757694826,5.444250871080139,1,0.0001270486596366,0.0001214329083181,3.691126531817511,10009,PB1
++_115_2117,115,2117,++,Deletion_forward,284,3.0,1.0,12.82650393471516,1.9380021925548832,2,0.0002682763246143,0.0002613012803762,10.888501742160278,4,0.0004952947003467,0.0002533569799847,14.764506127270044,10009,PB1
++_119_148,119,148,++,Deletion_forward,2257,2.5,1.5,12.734065008069033,9.04293847625152,4,0.0005288207297726,0.0004795588058985,21.77700348432056,1,0.0001225039813793,0.0004568296025582,3.691126531817511,10009,PB1
